specobjid,z,oiii_5007_flux,oiii_sigma,oi_6300_flux,h_beta_flux,h_alpha_flux,h_alpha_eqw,sii_6717_flux,sii_6731_flux,nii_6584_flux,oiii_hbeta_ratio,nii_halpha_ratio,w1,w2,w3,w1_w2,w2_w3
300673301343135744,0.1277621,11.09141,56.363,6.711371,56.27699,267.8967,-25.42228,38.6576,31.10056,116.3806,0.1970861,0.4344233,14.269,13.902,10.153,0.3669996,3.749001
300674125976856576,0.03680692,27.10915,78.10437,9.799683,70.00838,323.2633,-26.08637,72.98557,51.66182,108.3483,0.3872273,0.3351704,13.824,13.695,9.98,0.1290007,3.715
300676325000112128,0.06367001,27.02074,172.9844,9.222262,59.54145,270.1227,-19.92267,54.70322,39.47166,117.5956,0.453814,0.4353412,14.103,13.911,10.523,0.1919994,3.388
300678249145460736,0.0371546,68.83253,57.33928,16.31324,147.4689,732.1072,-50.48171,142.4632,101.7864,215.644,0.4667596,0.2945525,13.661,13.413,9.521,0.2480001,3.892
300678798901274624,0.07910439,21.31556,64.11222,12.48891,76.19621,367.6431,-28.2449,61.07221,42.62658,138.4123,0.2797456,0.3764856,13.615,13.356,9.314,0.2589998,4.042
300679073779181568,0.05252608,24.48704,70.77788,8.973182,65.85088,257.3629,-17.57192,54.24149,38.19325,95.99925,0.3718559,0.3730112,14.113,13.89,10.318,0.2229996,3.572001
300682372314064896,0.08136618,24.42945,61.7584,11.77949,77.33115,354.9441,-33.45014,66.79474,49.54191,113.7861,0.3159069,0.3205748,14.348,14.018,10.04,0.3299999,3.978
300685945726855168,0.09255436,15.56774,53.17144,7.358994,56.27959,240.4535,-37.17923,48.12361,32.70259,71.10073,0.2766143,0.2956944,15.189,15.017,11.193,0.1719999,3.824
300686770360576000,0.08097252,37.87999,193.8281,28.3918,31.29603,73.12326,-2.32027,28.07733,23.50158,63.11119,1.210377,0.8630795,13.254,12.992,11.202,0.2620001,1.79
300695291575691264,0.06696795,49.01106,82.5975,6.747792,57.40089,213.6567,-17.46992,47.26445,33.8153,69.56985,0.853838,0.3256151,14.473,14.282,11.156,0.191,3.125999
300695566453598208,0.08512671,42.19922,48.91316,7.046898,43.74771,171.8185,-22.70375,39.36613,33.27276,40.58176,0.964604,0.2361897,14.849,14.487,10.682,0.3619995,3.805
300696391087319040,0.06685378,29.25554,78.43993,10.5059,40.20667,153.4416,-8.233941,41.15628,22.9399,78.76233,0.7276289,0.5133048,13.393,13.177,9.857,0.2159996,3.32
300698040354760704,0.05661373,20.60324,55.10682,5.778467,21.42213,86.15946,-27.24614,18.73058,14.25969,15.16521,0.9617735,0.1760132,16.002,15.844,11.085,0.1580009,4.759
300698864988481536,0.1253882,29.80406,63.47088,8.326049,87.45477,375.5125,-33.26846,58.30838,42.55104,132.4469,0.340794,0.3527097,14.61,14.38,10.67,0.2299995,3.71
300700239378016256,0.03620402,16.31828,62.7052,10.95073,41.81347,181.898,-13.92267,41.79287,32.06631,59.38943,0.3902636,0.3264986,14.022,14.03,10.581,-0.00799942,3.448999
300701613767550976,0.06903543,20.62229,60.3559,7.865307,63.58613,240.6416,-19.39478,51.91526,34.33863,90.13706,0.3243205,0.3745698,14.473,14.351,10.784,0.1219997,3.566999
300702713279178752,0.08416865,20.20629,66.13125,10.4036,22.90193,77.96598,-18.20361,15.0992,11.39043,16.92961,0.8822962,0.217141,15.522,15.431,11.815,0.09100056,3.616
300703263034992640,0.1163653,67.93123,56.54304,11.51025,90.2422,396.0972,-52.00551,73.75316,56.15826,104.9147,0.7527657,0.2648711,15.22,14.88,11.207,0.3400002,3.673
300703537912899584,0.1641794,28.6651,121.6591,9.164312,63.03196,315.8114,-54.58067,52.56338,42.79973,97.47633,0.4547709,0.3086536,15.33,14.889,10.588,0.441,4.301
300705462058248192,0.02552898,113.5187,45.20376,12.22184,82.50459,318.014,-36.78801,78.36446,51.92841,61.67018,1.375908,0.1939228,14.19,14.019,10.333,0.1709995,3.686
300705736936155136,0.02726925,112.5854,129.5063,22.28715,80.64535,283.4354,-4.023159,125.0264,88.79155,174.2049,1.396055,0.6146196,12.162,12.138,9.594,0.02400017,2.544
300707111325689856,0.02502265,24.1864,48.69016,8.844723,35.75417,132.1454,-3.75038,33.32501,25.24776,71.00978,0.6764637,0.5373609,13.228,13.206,10.253,0.02199936,2.953
300710959616387072,0.03038891,79.2635,31.36082,7.930058,35.16845,138.2226,-32.30874,27.745,17.44817,12.66583,2.253824,0.09163356,15.7,15.556,12.67,0.1440001,2.886
300712883761735680,0.06938305,13.45825,151.7544,6.348168,18.74982,82.7048,-6.167596,18.56392,10.38899,56.70716,0.7177802,0.6856574,13.797,13.648,10.439,0.1490002,3.209
300713708395456512,0.07294767,77.41117,65.7776,12.78461,81.46915,277.6913,-32.22543,58.32096,45.9218,69.25172,0.95019,0.2493839,14.407,14.173,10.29,0.2339993,3.883
300714258151270400,0.005939425,609.2878,37.0058,20.14449,382.6664,1327.855,-124.1847,220.654,160.7348,204.5739,1.592216,0.1540635,,,,,
300718106441967616,0.08081359,19.16951,68.04975,10.96815,34.71544,190.4596,-16.20938,47.52953,33.18386,69.0127,0.5521898,0.3623482,13.746,13.468,9.713,0.2779999,3.755
300719755709409280,0.07320447,26.23361,85.75953,9.459265,91.86626,362.7931,-40.33546,68.89413,46.1403,107.428,0.2855631,0.2961137,14.395,14.201,10.27,0.1940002,3.931
300720855221037056,0.006316895,11480.28,39.31964,72.51957,2833.981,9129.952,-361.9978,553.0176,386.4682,425.1553,4.050937,0.04656709,13.751,13.16,8.692,0.5910006,4.467999
300721130098944000,0.09785258,16.21121,75.18845,9.816566,65.26759,240.6636,-22.49543,41.76917,26.04355,105.8659,0.2483807,0.4398917,14.386,14.157,10.519,0.2290001,3.638
300722229610571776,0.006121848,122.5836,37.60118,7.137933,51.36633,161.9299,-33.25988,31.39721,23.26556,22.47803,2.386457,0.1388134,14.86,14.741,11.463,0.1189995,3.278
300725803023362048,0.06303807,32.88492,30.08169,9.091091,70.18707,240.7912,-37.45943,52.26878,36.57722,59.7957,0.4685325,0.2483301,14.855,14.707,10.882,0.1479998,3.825
300726077901268992,0.1164241,17.83123,161.1603,10.70764,73.24532,320.3292,-18.68185,44.04545,30.83239,127.1261,0.2434453,0.3968607,14.1,13.773,10.161,0.3270006,3.612
300726627657082880,0.1306843,144.1277,136.7922,18.01224,91.38157,467.7469,-19.80533,55.21109,46.17149,262.4843,1.577207,0.5611675,13.475,12.863,9.586,0.6120005,3.276999
300727452290803712,0.02833657,352.6557,35.55132,15.78145,133.7764,403.5322,-42.03469,65.23486,42.56122,33.18724,2.636158,0.08224187,15.419,15.36,11.975,0.05900002,3.384999
300729651314059264,0.02513117,75.86851,43.56812,15.37397,187.697,794.5677,-46.19837,162.5,100.2513,250.4049,0.4042074,0.3151461,13.554,13.404,9.825,0.1499996,3.579
300731025703593984,0.09770181,5266.688,82.20112,41.49373,959.8481,3004.321,-552.2666,136.6804,103.2871,169.4725,5.487001,0.05640959,15.562,14.542,11.014,1.02,3.528
300733224726849536,0.08665648,46.05843,64.65144,7.09567,79.70146,255.3856,-33.06725,41.11937,33.21354,81.54813,0.5778868,0.3193138,15.06,14.795,11.383,0.2650003,3.412
300735698628012032,0.07421976,77.76672,45.65167,10.20678,58.66723,190.1765,-49.31081,47.10017,33.89153,34.95163,1.325556,0.1837853,15.685,15.781,12.138,-0.09599972,3.643001
300736248383825920,0.0858379,113.2058,68.31075,13.69943,99.44359,522.236,-50.84221,82.40025,65.94819,164.933,1.138392,0.3158208,13.073,12.846,9.4,0.2270002,3.446
300738172529174528,0.08834895,18.29012,89.71795,10.39475,58.42739,298.9723,-33.6685,58.40549,41.65986,108.2495,0.3130402,0.3620721,14.255,14.046,9.938,0.2090006,4.108
300739272040802304,0.0466621,316.7859,42.01417,15.28072,206.2887,563.0275,-50.80367,106.4522,73.60356,116.5738,1.535643,0.2070482,15.273,15.146,12.65,0.1269999,2.496
300739821796616192,0.1427079,14.18542,57.52096,5.465528,53.53412,234.954,-33.43398,35.37591,26.19967,80.6431,0.2649791,0.3432293,14.766,14.466,10.338,0.3000002,4.127999
300740646430337024,0.0880089,25.94346,74.27434,10.54718,56.74957,258.7148,-28.44492,52.69152,35.7304,79.41491,0.457157,0.3069593,14.299,14.123,10.255,0.1759996,3.868
300744769598941184,0.0766883,29.04739,61.97881,5.986978,40.76297,121.9495,-20.47582,33.46462,22.40457,31.1424,0.7125927,0.2553713,15.407,15.392,12.194,0.01499939,3.198
300745594232662016,0.02063313,465.3918,49.5654,36.17744,491.2562,1615.863,-71.39552,290.3407,198.9717,311.3021,0.9473505,0.1926538,13.396,13.238,9.574,0.158,3.664
300748068133824512,0.03552244,1136.897,44.97996,38.94059,435.304,1489.198,-77.8159,222.0165,159.9301,132.2474,2.61173,0.08880443,14.393,14.266,11.477,0.1269999,2.789
300748617889638400,0.02616739,2147.528,48.09493,30.68588,652.4969,2008.508,-158.3775,190.9558,150.7724,139.4422,3.291247,0.06942579,15.032,14.786,11.486,0.2459993,3.3
300749992279173120,0.07917745,35.79316,50.35019,9.873179,57.90806,225.959,-38.54481,48.53577,36.69431,60.37647,0.6181032,0.267201,15.207,15.036,11.679,0.1709995,3.357
300750816912893952,0.08185273,429.9758,95.57948,38.52776,328.7025,1902.939,-134.2726,208.3885,160.3841,548.7486,1.3081,0.2883689,13.494,12.936,8.434,0.5580006,4.502
300753565691963392,0.09474918,77.42367,68.04953,8.668463,153.242,560.9105,-71.84059,95.50912,64.19888,151.5102,0.5052378,0.2701148,14.908,14.597,10.595,0.3109999,4.002
300754115447777280,0.02078303,114.8077,43.78439,10.42544,94.89962,282.2596,-24.16423,66.04401,41.19531,53.88492,1.20978,0.1909055,14.655,14.649,11.455,0.005999565,3.194
300755489837312000,0.09438431,58.24282,172.4659,22.09504,23.86093,94.46148,-4.689559,44.44152,39.0448,88.80113,2.440929,0.9400777,13.654,13.524,11.193,0.1300001,2.331
300758238616381440,0.02076184,625.7214,37.79194,14.98558,223.9737,627.834,-83.76127,85.42367,57.48413,48.6262,2.793727,0.07745072,14.899,14.619,11.077,0.2799997,3.542001
300758788372195328,0.0202142,71.1323,79.91284,43.04273,280.2601,1482.796,-19.16017,257.7367,219.4364,902.1597,0.2538082,0.6084181,11.491,11.424,7.73,0.06700039,3.694
300759063250102272,0.06115794,33.7829,162.6468,16.31422,43.4965,294.662,-9.895514,42.13157,32.6464,169.3631,0.7766808,0.5747707,12.921,12.786,9.95,0.1349993,2.836
300759338128009216,0.04823616,14.01314,39.7715,9.66783,55.9686,323.5428,-17.1118,39.11544,28.15683,110.9765,0.250375,0.3430039,12.721,12.643,9.002,0.07800007,3.641
300760162761730048,0.09863139,92.23936,56.34621,15.70957,90.64887,295.8098,-34.61779,63.2414,41.1857,73.01641,1.017546,0.2468357,15.061,14.694,11.102,0.3669996,3.592
300760437639636992,0.06287378,22.63283,49.44702,5.095452,27.30935,93.78834,-16.88666,23.50286,18.16868,20.37842,0.8287578,0.217281,15.459,15.356,12.923,0.1029997,2.433
300760712517543936,0.08115898,125.9498,123.2333,54.17068,294.9541,1821.166,-57.16566,290.7633,223.0981,839.2515,0.4270149,0.460832,12.783,12.42,8.164,0.3629999,4.256001
300761537151264768,0.04833083,33.23087,50.98302,6.179207,53.02825,183.4266,-28.77765,44.35739,28.76134,42.86845,0.6266636,0.233709,14.911,14.678,11.104,0.2329998,3.574
300762636662892544,0.04688425,12.66671,34.32174,6.788267,26.77592,163.4166,-12.56852,39.10064,26.6487,67.60773,0.4730634,0.4137138,13.916,13.776,10.157,0.1400003,3.619
300764011052427264,0.03454532,51.63588,55.96192,13.12474,129.862,475.1909,-47.55739,101.6592,71.50596,147.078,0.3976212,0.3095135,13.874,13.687,9.691,0.1869993,3.996
300764835686148096,0.03512238,208.4404,62.10166,28.96609,136.3546,578.2524,-56.45022,133.4837,100.1278,119.8987,1.528664,0.2073466,13.878,13.588,9.84,0.29,3.748
300765935197775872,0.03467124,25.56212,104.2867,16.40033,103.9492,568.1908,-31.12415,96.87949,76.07652,221.4088,0.2459096,0.3896732,12.691,12.497,8.194,0.1940002,4.302999
300770883000100864,0.09845868,12.91417,71.35131,10.018,35.05587,195.7264,-13.15458,38.47046,29.60761,124.9492,0.3683883,0.638387,14.286,14.066,10.658,0.2200003,3.408
300771157878007808,0.09498237,38.59486,62.42159,15.99545,56.68415,258.3044,-24.56499,57.67191,44.22762,105.9083,0.6808756,0.4100134,14.509,14.058,10.134,0.4510002,3.924
300771707633821696,0.09804763,19.06509,80.71927,13.36467,78.53085,311.0261,-39.28748,52.47213,37.7506,108.5181,0.242772,0.3489036,14.643,14.338,10.393,0.3049994,3.945001
300773082023356416,0.02883614,21.49068,76.1022,11.3509,88.90245,375.5454,-15.02626,64.17443,40.79393,139.5597,0.2417333,0.3716187,13.805,13.763,10.064,0.04200077,3.698999
300774456412891136,0.02051127,230.4097,35.9839,11.93746,111.6566,386.9496,-53.66675,64.41292,39.18606,42.9607,2.063556,0.111024,15.454,15.684,12.215,-0.2299995,3.469
300775006168705024,0.07955465,8.537987,57.03221,6.42698,65.24599,277.2243,-26.37753,40.12507,25.81959,100.6094,0.1308584,0.3629168,14.555,14.356,10.701,0.1990004,3.655
300775281046611968,0.04658309,578.579,40.00745,12.79021,211.7393,551.4218,-103.3904,88.34087,59.40328,53.89565,2.732506,0.09773942,16.026,15.92,12.036,0.105999,3.884
300775555924518912,0.09519172,15.1907,51.68364,8.417257,22.79305,88.99931,-8.901093,23.36601,18.85542,45.33305,0.666462,0.5093641,14.611,14.431,11.287,0.1800003,3.144
300776380558239744,0.03461061,354.7021,37.86426,13.16151,133.0558,405.3625,-71.24675,54.17371,40.1369,22.61897,2.665814,0.05579937,15.666,15.812,12.159,-0.1459999,3.653
300777205191960576,0.04755318,137.3915,46.74091,13.06696,104.6024,330.7124,-42.82965,67.02821,46.23217,56.0465,1.313465,0.169472,15.218,15.347,12.326,-0.1289997,3.021
300778579581495296,0.1731074,11.08231,66.98698,6.933797,19.84068,84.64382,-19.13338,17.95119,11.42916,35.04831,0.5585651,0.4140682,15.8,15.54,11.76,0.2600002,3.78
300778854459402240,0.09474451,16.26287,111.0246,13.32792,61.87346,310.0363,-28.868,55.55516,44.51324,154.3787,0.2628409,0.4979376,13.59,13.268,9.152,0.3220005,4.115999
300780228848936960,0.07153107,486.0197,51.06731,21.93543,253.1404,807.9829,-127.4302,125.777,87.24911,111.2496,1.919961,0.1376881,15.298,15.27,11.794,0.02799988,3.476001
300781053482657792,0.0629528,15.43292,73.53033,8.269575,78.1082,366.8863,-22.9635,39.77774,42.27278,194.0781,0.1975839,0.5289871,13.422,13.202,9.543,0.2200003,3.658999
300782427872192512,0.1247545,21.10355,20.54703,8.572653,61.9308,248.6414,-42.47035,46.81481,31.4968,76.84927,0.3407601,0.3090767,14.917,14.414,10.471,0.5030003,3.943
300783252505913344,0.04713756,59.23248,47.96294,5.92234,86.11896,302.2073,-47.60965,54.55832,38.10836,78.71181,0.6877984,0.2604563,14.858,14.758,11.327,0.09999943,3.431001
300786001284982784,0.03546179,202.5237,60.75402,16.43069,106.9028,420.5194,-28.5887,94.87071,74.93069,88.06135,1.894466,0.2094109,14.305,14.301,11.63,0.004000664,2.671
300786551040796672,0.04747811,33.10904,56.56939,9.725575,81.85916,291.8169,-22.97101,63.30307,40.00652,103.7394,0.4044634,0.3554948,14.15,13.951,10.379,0.1989994,3.572001
300786825918703616,0.03545549,71.70038,51.15644,13.49899,48.14282,152.9519,-15.49601,41.44469,28.7099,24.89766,1.489326,0.162781,14.66,14.352,11.381,0.3079996,2.971001
300787100796610560,0.07774719,9.523458,91.79359,8.287637,28.91679,125.2326,-7.58059,12.6851,13.40299,61.68732,0.3293401,0.4925818,13.747,13.632,11.133,0.1149998,2.499
300787375674517504,0.08021554,34.20815,80.77754,12.10597,99.94367,391.5531,-30.91296,66.79105,50.95337,152.1624,0.3422743,0.3886125,14.612,14.476,10.646,0.1360006,3.83
300788750064052224,0.0650007,413.2411,80.21742,55.51103,404.4327,1948.772,-119.6804,293.2733,227.8998,634.2519,1.02178,0.3254623,14.026,13.614,9.26,0.4119997,4.354
300789024941959168,0.08655048,24.64422,173.0742,17.08572,61.75042,485.7838,-41.68848,65.72919,57.37098,327.8547,0.399094,0.6748983,13.872,13.518,9.189,0.3540001,4.329
300789849575680000,0.1269907,20.86701,66.32391,10.15825,67.13624,312.8085,-26.94113,39.50508,26.02197,111.648,0.3108159,0.3569213,14.454,14.217,10.348,0.2370005,3.869
300790674209400832,0.08823899,147.9382,55.75509,10.61912,120.2159,429.9605,-51.74076,79.96554,57.42988,83.39346,1.230605,0.1939561,14.982,14.939,10.913,0.04300022,4.026
301741477308950528,0.06874236,610.9689,42.62098,16.69975,256.4054,878.3365,-147.2442,111.0991,72.3088,114.4482,2.382824,0.1303011,15.893,15.69,11.847,0.2030001,3.842999
301743676332206080,0.04600773,19.20123,45.11805,6.582551,93.89392,419.6267,-23.51709,57.54124,43.17764,133.8887,0.2044992,0.3190663,14.407,14.402,10.642,0.004999161,3.76
301746974867089408,0.0904035,344.1903,116.8979,25.79957,70.86655,354.1077,-22.1214,58.77636,49.11408,202.2737,4.856879,0.5712209,13.586,12.759,9.667,0.8270006,3.092
301747249744996352,0.09158873,16.45599,1.0,9.356227,46.71999,200.6974,-19.50547,33.92358,25.18748,69.58862,0.3522259,0.346734,14.527,14.351,10.568,0.1760006,3.783
301748349256624128,0.08745652,40.16806,82.58801,14.5395,27.90254,194.2369,-9.478984,41.92539,38.61967,206.1471,1.439584,1.061318,13.475,12.833,9.432,0.6420002,3.401
301752747303135232,0.1045381,19.22576,177.9481,7.796734,79.74321,367.2041,-36.59008,50.6539,50.27746,223.8131,0.2410959,0.609506,14.39,14.028,10.391,0.3620005,3.637
301754121692669952,0.09454266,19.07742,54.52127,7.501709,57.1456,238.5995,-27.61746,44.25114,30.0195,75.55002,0.3338388,0.3166395,14.557,14.325,10.558,0.2320004,3.767
301760718762436608,0.03264355,22.77008,45.39222,7.622187,27.99174,128.2808,-13.41994,39.25558,27.01525,32.7762,0.8134572,0.2555036,14.742,14.704,11.399,0.03799915,3.305
301760993640343552,0.09508175,12.78407,116.8841,7.673702,7.829206,26.14906,-1.813704,12.54515,12.87082,27.21001,1.632869,1.040573,13.743,13.559,11.635,0.184,1.924
301761818274064384,0.09199978,211.9003,57.20579,23.69786,200.2337,710.4791,-56.83363,123.9078,89.61397,169.5144,1.058265,0.2385917,14.739,14.433,10.591,0.3060007,3.842
301762368029878272,0.03270648,155.9731,52.60843,10.89055,86.29787,325.8842,-41.14744,68.47493,45.71886,48.87628,1.807381,0.1499805,15.126,14.941,11.623,0.1850004,3.318
301764292175226880,0.1039087,5.868615,22.2249,5.568139,23.48811,84.63778,-13.32947,18.1376,8.871406,29.80749,0.2498547,0.3521771,14.981,14.724,11.576,0.257,3.148
301766766076389376,0.08149754,22.72418,57.03838,7.434615,43.76684,158.9809,-28.04214,33.78152,21.4856,42.66686,0.5192101,0.2683772,15.197,15.075,11.312,0.1219997,3.763
301771164122900480,0.04281429,12.83736,1.0,7.885854,75.59972,305.8771,-14.19915,52.37659,29.99465,117.3492,0.169807,0.3836483,13.019,12.924,9.24,0.09500027,3.684
301771988756621312,0.03274609,21.22882,92.98314,11.83684,59.74278,361.5466,-11.9967,66.15144,49.17493,163.9825,0.3553371,0.4535584,13.028,12.907,9.539,0.1210003,3.368
301772538512435200,0.09239345,20.15755,84.71442,9.104496,62.51258,266.9763,-13.03262,50.66005,38.27485,118.8978,0.3224559,0.4453499,13.858,13.711,10.65,0.1469994,3.061001
301775012413597696,0.08479784,12.25263,66.35808,7.788824,24.51246,115.854,-10.83655,12.78221,12.4788,42.28733,0.4998529,0.3650054,14.51,14.262,11.511,0.2480001,2.751
301775562169411584,0.1254833,17.8418,67.00073,6.044194,42.82127,246.018,-33.07193,46.58826,37.25099,99.37981,0.4166575,0.4039534,14.546,14.224,10.275,0.3219995,3.949
301778585826387968,0.08837859,16.22207,80.17462,11.20867,62.26284,275.9362,-22.85673,46.21868,34.84282,92.25349,0.2605417,0.334329,14.17,13.876,10.111,0.2939997,3.765
301779135582201856,0.0937748,165.2497,139.3513,17.13249,20.31474,66.83553,-3.140469,17.11053,14.51156,87.51591,8.134473,1.309422,13.755,13.454,11.939,0.3009996,1.515
301779410460108800,0.03282471,23.07946,22.52916,5.159641,19.92695,75.67236,-15.17616,20.22424,15.79627,13.61429,1.158203,0.179911,15.612,15.382,12.331,0.2300005,3.051
301781884361271296,0.08827484,35.55265,97.46196,7.149332,23.97026,146.5363,-12.7037,31.15679,21.40696,85.52791,1.483198,0.5836636,14.104,13.729,10.196,0.375,3.533
301782434117085184,0.0914688,51.25844,93.29478,10.60388,21.67218,141.9309,-12.38832,32.80603,26.22577,83.99052,2.365173,0.5917707,14.046,13.726,10.661,0.3199997,3.065
301782708994992128,0.09126621,49.25061,60.64338,8.937804,72.18984,279.7733,-40.78493,53.63404,40.43362,90.95322,0.6822373,0.3250962,15.236,14.892,11.298,0.3439999,3.594
301784908018247680,0.1402985,58.94191,127.5023,5.938056,35.09498,167.4758,-16.60639,38.78836,26.82825,80.79646,1.679497,0.4824366,14.366,13.95,10.451,0.4160004,3.499
301785732651968512,0.1247119,167.8019,180.9886,20.54574,36.243,142.9137,-11.05077,48.03787,41.55498,156.7611,4.629911,1.096893,13.749,13.323,10.485,0.4259996,2.838
301787107041503232,0.07280485,25.32078,53.16417,13.20175,54.81047,296.3441,-28.69613,59.54207,43.41864,109.7421,0.4619699,0.37032,14.004,13.705,9.797,0.2989998,3.908
301790955332200448,0.03307227,64.20728,43.6745,11.46525,82.12549,383.0684,-35.75936,93.53432,63.30262,86.59921,0.7818191,0.2260672,13.858,13.714,9.889,0.1440001,3.825
301793978989176832,0.07287358,17.00955,61.08393,5.430127,51.47771,246.3837,-22.08055,38.37514,30.30225,79.05904,0.3304255,0.3208777,14.193,13.983,10.309,0.21,3.674
301795903134525440,0.03283368,46.03626,51.00871,12.41749,31.62639,137.4945,-9.782223,39.72566,28.2385,39.63854,1.455628,0.2882919,14.802,14.757,11.253,0.04500008,3.504
301796178012432384,0.006497472,843.854,30.00238,7.868149,232.0531,711.5928,-231.3044,41.95772,24.77304,12.83925,3.636469,0.01804297,16.257,15.68,12.183,0.5769997,3.497001
301796727768246272,0.1262092,118.9729,54.83546,18.9952,158.175,575.7731,-35.01572,118.1383,83.33763,185.7486,0.7521597,0.3226072,14.371,13.946,10.136,0.4250002,3.81
301797827279874048,0.09104228,36.67346,146.5938,18.56967,19.6135,89.06319,-4.461447,38.56157,36.79688,114.1237,1.869807,1.281379,13.638,13.4,10.848,0.2379999,2.552
301801950448478208,0.08773529,9.870459,33.79547,5.882211,38.54222,175.117,-26.28341,36.93192,25.07043,58.95715,0.2560947,0.336673,14.825,14.481,10.992,0.3439999,3.489
301803049960105984,0.03294319,76.52338,172.7397,57.77506,41.24131,256.5103,-4.987539,147.0904,120.5035,286.9717,1.855503,1.118753,13.025,12.668,9.281,0.3569994,3.387
301803324838012928,0.07309938,16.58894,76.89481,10.11871,48.15978,264.6151,-27.57865,53.7341,36.80228,99.22512,0.3444563,0.374979,14.046,13.858,9.963,0.1879997,3.895
301803599715919872,0.03540421,44.59795,41.12605,5.5923,46.78944,172.9157,-29.4691,44.37557,27.84741,32.95068,0.9531628,0.1905593,15.047,14.892,11.439,0.1549997,3.453
