specobjid,z,oiii_5007_flux,oiii_sigma,oi_6300_flux,h_beta_flux,h_alpha_flux,h_alpha_eqw,sii_6717_flux,sii_6731_flux,nii_6584_flux,oiii_hbeta_ratio,nii_halpha_ratio,w1,w2,w3,w1_w2,w2_w3,log_nii,log_oiii,BPT class,abs_h_alpha_eqw,WHAN class,WISE class,AGN in all,n_e,log_MBH,mbh_bin
299633988346079232,0.2701064,351.1635,107.4879,12.61912,140.9157,556.8371,-210.3146,58.65116,45.7187,84.946,2.49201,0.1525509,15.847,15.104,11.2,0.743,3.904,-0.8165852258197995,0.3965497807383781,Star-forming,210.3146,Star-forming,Other,False,122.95774704819084,7.0459249214788775,"(7.0, 7.5]"
299634538101893120,0.1279921,16.09192,110.4069,9.691984,11.44641,52.25406,-2.516539,23.1952,18.42459,40.60973,1.405849,0.7771594,13.714,13.518,11.541,0.1960001,1.976999,-0.10948989569002136,0.14793867631077484,LINER,2.516539,RG,Other,False,144.6628608626684,7.09270420555021,"(7.0, 7.5]"
299635912491427840,0.08535129,11.39995,75.66722,7.055264,50.24716,212.1318,-18.55572,28.3876,20.68296,80.28949,0.2268775,0.3784887,14.308,14.145,10.545,0.1629992,3.6,-0.42194708208439274,-0.6442085720320534,Star-forming,18.55572,Star-forming,Other,False,51.50686601282691,6.433068686437279,"(6.0, 6.5]"
299638661270497280,0.0200758,70.22443,110.5187,48.40514,156.3904,853.0652,-12.62606,187.3937,140.8103,515.1613,0.4490329,0.6038944,10.826,10.607,6.579,0.2189999,4.028,-0.2190389976484722,-0.3477218376937802,Composite,12.62606,Seyfert,Other,False,82.9633193102771,7.094471203955379,"(7.0, 7.5]"
299639211026311168,0.03053254,1053.112,58.27615,62.74306,612.728,2139.695,-80.60677,343.9395,244.8647,351.6221,1.718728,0.1643328,13.189,12.915,8.966,0.2740002,3.949,-0.7842757449197116,0.2352071521693918,Star-forming,80.60677,Star-forming,Other,False,29.12241966611447,5.977132644416186,"(5.5, 6.0]"
299640585415845888,0.02518325,114.6989,45.29395,7.205528,68.75723,229.0997,-29.25869,48.99038,28.52964,31.27232,1.668172,0.1365009,15.35,15.398,11.475,-0.04799938,3.922999,-0.8648644851525646,0.22224082735674558,Star-forming,29.25869,Star-forming,Other,False,-130.41387830588374,5.537141006708074,"(5.5, 6.0]"
299642234683287552,0.005922012,354.5447,41.01388,13.31022,229.5928,777.9006,-76.46999,118.692,83.47686,119.7829,1.544233,0.1539822,13.612,13.543,10.46,0.06900024,3.083,-0.8125294797386772,0.1887128290177736,Star-forming,76.46999,Star-forming,Other,False,17.695834570577517,5.363841460197788,"(5.0, 5.5]"
299646907607705600,0.1616769,19.64905,108.1229,13.48229,53.04268,351.3117,-30.04447,62.03601,35.02693,115.1251,0.3704385,0.3277007,13.844,13.357,9.226,0.4869995,4.131001,-0.48452263092213244,-0.4312838830358823,Star-forming,30.04447,Star-forming,Other,False,-150.40592895564836,7.0562085132959425,"(7.0, 7.5]"
299647182485612544,0.006186391,153.3803,34.7394,8.283245,74.80563,243.9635,-58.34509,39.8393,27.53757,18.98438,2.050384,0.07781649,15.116,14.985,11.928,0.1310005,3.056999,-1.1089283624298638,0.3118352042087558,Star-forming,58.34509,Star-forming,Other,False,1.900116695938019,5.073965116808565,"(5.0, 5.5]"
299649656386775040,0.1258487,152.4512,102.8907,36.32106,234.3673,1001.9,-57.76435,172.8734,136.3014,407.2336,0.6504799,0.4064613,13.705,13.319,9.052,0.3859997,4.267,-0.39098079815490144,-0.1867661187087808,Star-forming,57.76435,Seyfert,Other,False,136.00203233060955,6.969611427403711,"(6.5, 7.0]"
299652130287937536,0.06346273,120.4238,56.07731,10.28142,134.6182,516.7769,-103.2645,81.20013,57.8144,113.3248,0.8945584,0.2192916,14.76,14.536,10.734,0.224,3.802,-0.658978003723832,-0.04839130186034475,Star-forming,103.2645,Star-forming,Other,False,29.19913806386355,5.909983851174864,"(5.5, 6.0]"
299652954921658368,0.06296776,15.48976,77.49654,8.716232,40.674,254.0052,-16.69869,48.55569,34.07399,132.8655,0.380827,0.5230817,13.475,13.204,9.262,0.2709999,3.942,-0.28143047348822126,-0.41927226844059273,Composite,16.69869,Seyfert,Other,False,15.649928526226125,6.47477431539448,"(6.0, 6.5]"
299653229799565312,0.07030654,53.36222,71.06258,10.88271,66.73431,285.4309,-35.95361,67.21134,42.3878,75.6659,0.799622,0.2650936,14.503,14.156,10.979,0.3470001,3.177,-0.5766007570584405,-0.09711526564551083,Star-forming,35.95361,Star-forming,Other,False,-73.80253217941416,6.323456120637924,"(6.0, 6.5]"
299654054433286144,0.06987419,43.16371,69.4063,16.28969,120.2294,604.0031,-36.67135,92.3065,64.5616,192.3833,0.3590113,0.3185138,13.506,13.322,9.234,0.184,4.087999,-0.4968717465813289,-0.4448918816433754,Star-forming,36.67135,Star-forming,Other,False,12.600761322475028,6.282282967662878,"(6.0, 6.5]"
299654329311193088,0.06238846,524.8609,93.87693,52.14047,76.61945,244.7573,-10.63641,66.18264,57.83102,171.0604,6.85023,0.6988981,13.774,13.33,11.998,0.4440002,1.332,-0.15558614018240283,0.8357051533981085,Seyfert,10.63641,Seyfert,Other,False,268.62750488906437,6.8095461097692125,"(6.5, 7.0]"
299658727357704192,0.02013125,105.9001,52.07916,23.00228,116.5431,473.6742,-32.49393,121.1888,94.91644,128.7748,0.9086779,0.2718636,13.995,12.256,7.746,1.739,4.51,-0.5656489364999853,-0.04159003431654168,Star-forming,32.49393,Star-forming,AGN,False,128.348851117511,5.780848579861623,"(5.5, 6.0]"
299660376625145856,0.06453946,14.68519,133.8787,7.650276,12.99119,91.88309,-4.430532,23.55942,18.91909,53.77121,1.130396,0.5852134,13.043,12.996,10.149,0.04699993,2.847,-0.2326857381184457,0.053230612056177,Composite,4.430532,Weak AGN,Other,False,157.611886647834,7.429239593498876,"(7.0, 7.5]"
299660926380959744,0.1098582,6.658247,114.8289,5.70408,22.81176,89.11731,-15.94193,23.5318,14.48616,38.64574,0.2918779,0.4336502,14.501,14.279,11.737,0.2220001,2.542,-0.36286044897647113,-0.5347987870654332,Star-forming,15.94193,Seyfert,Other,False,-91.80026814340103,7.161265259656758,"(7.0, 7.5]"
299661201258866688,0.06260023,28.77853,36.68972,6.348976,29.06633,122.8106,-34.16451,30.76298,19.59747,30.25807,0.9900985,0.24638,15.981,15.504,12.396,0.4770002,3.108,-0.6083945491138171,-0.00432159744435835,Star-forming,34.16451,Star-forming,Other,False,-66.07992350985295,5.1693278950665364,"(5.0, 5.5]"
299663125404215296,0.09284572,17.24143,66.4904,8.424724,27.12378,98.09557,-9.581162,20.84057,15.1046,44.43774,0.6356575,0.4530046,14.384,14.196,11.15,0.1879997,3.046,-0.34389738795521735,-0.19677682448664383,Composite,9.581162,Seyfert,Other,False,46.3267677097831,6.20735037887969,"(6.0, 6.5]"
299664774671656960,0.02016207,626.6895,54.80346,41.28255,794.5548,2891.112,-56.4181,460.9821,351.2475,740.2675,0.7887304,0.2560495,12.869,12.757,9.105,0.1120005,3.652,-0.5916760678961853,-0.10307141985888174,Star-forming,56.4181,Star-forming,Other,False,97.80268659173223,5.869867490605755,"(5.5, 6.0]"
300615576982677504,0.04655848,104.2611,37.19143,10.83131,74.67915,212.5971,-30.47298,55.6404,37.37824,42.20855,1.396121,0.1985378,14.74,14.627,11.56,0.1129999,3.066999,-0.7021567948527653,0.14492305965894756,Star-forming,30.47298,Star-forming,Other,False,-23.00336186485283,5.193039783696076,"(5.0, 5.5]"
300617501128026112,0.08627161,27.43689,169.8477,11.56401,64.29639,266.537,-8.237713,47.75138,32.6119,123.455,0.4267251,0.4631815,13.057,13.008,9.859,0.04899979,3.149,-0.33424879515360295,-0.36985181115780336,Star-forming,8.237713,Seyfert,Other,False,-8.762431921869018,7.844699291748533,"(7.5, 8.0]"
300620799662909440,0.08433501,12.67478,62.85977,9.025476,62.44374,255.8474,-28.9029,31.21758,25.97692,98.81001,0.2029792,0.3862067,14.736,14.594,10.546,0.1420002,4.048,-0.41318019625370095,-0.6925484635057341,Star-forming,28.9029,Star-forming,Other,False,201.9590197375639,6.109318023694927,"(6.0, 6.5]"
300623823319885824,0.1668876,46.54971,135.0244,13.15935,24.96907,130.3741,-11.80921,38.78349,29.63558,78.74199,1.864295,0.6039695,14.338,14.108,11.089,0.2300005,3.019,-0.21898499236586882,0.27051463480724763,Composite,11.80921,Seyfert,Other,False,100.88840659472999,7.444116686987464,"(7.0, 7.5]"
300628221366396928,0.1102809,711.9967,170.615,94.52248,160.043,960.9924,-47.40646,254.3179,211.6468,708.8573,4.448783,0.7376305,12.742,11.422,8.187,1.32,3.235,-0.13216113410756866,0.6482412225156389,Seyfert,47.40646,Seyfert,AGN,True,202.0970973305906,7.85256860357034,"(7.5, 8.0]"
300630970145466368,0.1101958,12.2289,48.24798,7.949218,45.99848,253.5972,-18.64287,31.31702,22.77495,80.64733,0.2658544,0.3180135,13.715,13.457,9.96,0.2580004,3.497,-0.49755444337701615,-0.5753561475374752,Star-forming,18.64287,Star-forming,Other,False,49.67091024464317,5.647445541887371,"(5.5, 6.0]"
300631245023373312,0.0891128,58.85229,57.42218,8.712956,60.60601,228.8008,-44.38,54.90516,28.82332,53.63553,0.9710636,0.2344202,15.06,14.753,11.031,0.3070002,3.722,-0.6300049678649132,-0.012752324958623672,Star-forming,44.38,Star-forming,Other,False,-193.6925084514816,5.951359715808695,"(5.5, 6.0]"
300631794779187200,0.08940861,56.91388,98.55546,25.51764,196.5765,875.5927,-47.00596,149.3262,107.9706,352.4027,0.2895254,0.4024734,14.016,13.739,9.789,0.2769995,3.950001,-0.3952628174450852,-0.5383133297052874,Star-forming,47.00596,Seyfert,Other,False,44.00780030357569,6.894455788487156,"(6.5, 7.0]"
300632619412908032,0.02139691,109.8257,50.21936,31.70715,293.0078,1253.103,-55.09866,236.2986,164.0212,380.4087,0.3748218,0.3035733,13.415,13.191,9.273,0.224,3.918,-0.5177364283384316,-0.42617515806073436,Star-forming,55.09866,Star-forming,Other,False,5.681275626511979,5.717361535803623,"(5.5, 6.0]"
300633444046628864,0.06383968,20.10443,77.12688,8.814327,112.1052,497.6858,-24.69366,81.14219,60.05169,207.3628,0.1793354,0.416654,13.829,13.637,10.273,0.1920004,3.364,-0.38022444446453874,-0.7463339742014651,Star-forming,24.69366,Seyfert,Other,False,67.22732851455493,6.466426585817182,"(6.0, 6.5]"
300633718924535808,0.04578607,85.69548,36.55758,14.9989,91.85473,404.6502,-22.79928,83.4271,59.16316,91.56993,0.9329458,0.226294,13.755,13.632,10.181,0.1230001,3.451,-0.6453269608549753,-0.030143586097717136,Star-forming,22.79928,Star-forming,Other,False,25.42851830967029,5.163028722398546,"(5.0, 5.5]"
300635093314070528,0.08186871,8.988864,40.29853,6.908892,52.61512,256.6754,-14.32691,27.73167,21.7487,81.51099,0.1708418,0.3175645,13.847,13.633,10.196,0.2139997,3.437,-0.49816805257939045,-0.7674058614670045,Star-forming,14.32691,Star-forming,Other,False,129.87041132500772,5.333122018882835,"(5.0, 5.5]"
300638391848953856,0.08362079,255.691,113.868,38.12624,56.25274,203.1273,-6.509332,81.41887,66.64014,277.184,4.545396,1.364582,13.062,12.882,10.337,0.1800003,2.545,0.13499963826718178,0.657571725428843,Seyfert,6.509332,Seyfert,Other,False,180.94978416914526,7.146594222016497,"(7.0, 7.5]"
300639216482674688,0.09042946,14.32806,59.03868,8.774839,32.21909,151.7438,-9.440907,29.93388,18.37644,68.43263,0.4447072,0.4509749,13.662,13.441,10.254,0.2209997,3.187,-0.3458476290640437,-0.35192583908050884,Star-forming,9.440907,Seyfert,Other,False,-93.80917801096724,5.99982870569005,"(5.5, 6.0]"
300639491360581632,0.04863385,130.6652,62.69275,24.78376,185.9286,821.1564,-44.28257,161.3549,114.2157,218.9889,0.7027706,0.2666835,13.492,13.283,9.421,0.2089996,3.862,-0.5740038537537931,-0.153186415254205,Star-forming,44.28257,Star-forming,Other,False,23.69829325505344,6.104673045692677,"(6.0, 6.5]"
300639766238488576,0.1375007,63.26905,138.5846,10.61702,38.97179,174.0884,-21.94146,32.46215,24.83163,124.1617,1.623457,0.7132105,14.524,14.177,10.735,0.3470001,3.442,-0.14678227169621666,0.21044079009165706,LINER,21.94146,Seyfert,Other,False,102.04351938093342,7.489553607493145,"(7.0, 7.5]"
300640590872209408,0.1467323,27.90955,116.4528,11.46595,109.484,483.593,-55.01122,52.95959,53.18776,288.652,0.2549188,0.5968903,14.77,14.257,9.707,0.5130005,4.55,-0.22410547872384584,-0.5935981345770961,Composite,55.01122,Seyfert,Other,False,504.70683285877686,7.1857821569583775,"(7.0, 7.5]"
300645813552441344,0.08521271,12.52802,142.621,10.83084,17.52187,144.6992,-14.80237,24.07854,18.52033,61.60482,0.7149931,0.4257441,13.819,13.59,9.893,0.2290001,3.697001,-0.3708513618156202,-0.14569814931274383,Composite,14.80237,Seyfert,Other,False,108.06759182787627,7.539676995844804,"(7.5, 8.0]"
300648012575696896,0.1248562,27.57891,102.7732,6.795134,46.60953,172.4987,-17.05337,36.5425,22.50166,76.3737,0.591701,0.4427494,14.626,14.468,10.897,0.158,3.571,-0.3538420186796509,-0.2278976967461165,Star-forming,17.05337,Seyfert,Other,False,-91.60187787689398,6.967616531645666,"(6.5, 7.0]"
300650761354766336,0.08359117,32.4646,128.6432,11.59645,36.98163,145.1428,-7.709749,52.01378,27.32472,90.51871,0.8778574,0.623653,13.663,13.512,10.613,0.151,2.899,-0.205056984199266,-0.05657602557779648,Composite,7.709749,Seyfert,Other,False,-193.2968829772288,7.35959449258442,"(7.0, 7.5]"
300651036232673280,0.07459193,177.5252,114.1657,44.20701,426.2533,1732.984,-65.58481,298.7753,215.7513,754.5494,0.4164782,0.4354047,13.527,13.3,9.105,0.2270002,4.195001,-0.36110688725393214,-0.3804077262319503,Star-forming,65.58481,Seyfert,Other,False,42.74983428521385,7.151152705728962,"(7.0, 7.5]"
300651585988487168,0.108012,35.33691,140.6279,13.05377,27.57534,135.0494,-9.052675,47.64561,31.38069,82.54055,1.281468,0.6111879,13.947,13.811,11.245,0.1359997,2.566,-0.21382525229762872,0.10770776573139179,Composite,9.052675,Seyfert,Other,False,-39.529999959523366,7.515106813182033,"(7.5, 8.0]"
300652410622208000,0.132866,13.06574,76.82516,6.875078,29.37436,146.121,-14.27024,19.21101,14.66876,54.43324,0.4448007,0.3725215,14.643,14.158,10.724,0.4849997,3.434,-0.4288486569776892,-0.35183453795950137,Star-forming,14.27024,Star-forming,Other,False,100.08038593318572,6.459583380551924,"(6.0, 6.5]"
300653235255928832,0.1332475,18.71664,159.0769,13.93759,61.66449,383.1564,-15.98313,48.07209,38.67274,140.8203,0.3035238,0.3675269,13.096,12.758,9.029,0.3379993,3.729,-0.43471086856884844,-0.5178072492232682,Star-forming,15.98313,Star-forming,Other,False,159.76225094343567,7.7303200362649065,"(7.5, 8.0]"
300653785011742720,0.08339076,52.73117,128.8212,14.73932,22.34612,136.4809,-7.066473,30.71905,25.78014,149.6109,2.359746,1.096204,13.752,13.35,10.016,0.4019995,3.334001,0.03989138246046362,0.37286525859084974,LINER,7.066473,Seyfert,Other,False,213.0463715197109,7.362008525817623,"(7.0, 7.5]"
300654334767556608,0.0475889,43.8336,40.45216,7.311999,42.71885,158.4125,-26.8512,38.69923,25.98217,27.02734,1.026095,0.1706137,15.101,14.881,11.538,0.2200003,3.342999,-0.7679860986344118,0.011187571366252856,Star-forming,26.8512,Star-forming,Other,False,-23.503581112883456,5.339765117086877,"(5.0, 5.5]"
300657358424532992,0.08368891,40.89649,100.4832,34.14533,134.8891,649.7175,-34.24926,122.6081,96.46764,329.9208,0.303186,0.5077912,13.167,12.894,8.964,0.2729998,3.93,-0.29431482970206874,-0.5182908566782531,Star-forming,34.24926,Seyfert,Other,False,133.58463763811258,6.92827511540431,"(6.5, 7.0]"
300658732814067712,0.103538,366.8779,91.89639,20.83839,209.273,733.8729,-106.4031,105.8378,78.44872,126.7331,1.753107,0.1726908,15.182,14.96,10.652,0.2220001,4.308,-0.7627307985973404,0.24380842384702556,Star-forming,106.4031,Star-forming,Other,False,68.79527425760152,6.77231919113363,"(6.5, 7.0]"
300659557447788544,0.106981,23.34986,69.78541,9.128121,70.57777,283.6448,-30.15765,51.64438,36.12083,106.8202,0.3308388,0.3765985,14.642,14.261,10.575,0.3810005,3.686,-0.42412141412025733,-0.4803835630924104,Star-forming,30.15765,Star-forming,Other,False,12.585260682976758,6.291793247670558,"(6.0, 6.5]"
300660382081509376,0.04565335,24.06569,67.01678,11.4854,129.3916,559.7024,-13.66982,55.1946,46.56064,199.7853,0.1859912,0.3569491,12.211,12.086,8.293,0.125,3.793,-0.447393708720169,-0.7305076035339738,Star-forming,13.66982,Star-forming,Other,False,219.89221200551927,6.221117317227788,"(6.0, 6.5]"
300662581104764928,0.1110355,62.87858,80.32333,25.39231,135.8446,661.7244,-63.30981,124.4592,90.49993,257.8566,0.4628715,0.3896737,14.219,13.885,9.696,0.3339996,4.189,-0.4092989047803464,-0.33453955884513886,Star-forming,63.30981,Star-forming,Other,False,49.544287381164224,6.537323071183364,"(6.5, 7.0]"
300665055005927424,0.03704123,61.89884,42.11617,8.183682,38.72056,142.7995,-29.268,28.70416,21.9203,20.31067,1.598604,0.142232,15.321,15.03,12.203,0.2910004,2.827,-0.8470026830721387,0.20374089531955464,Star-forming,29.268,Star-forming,Other,False,100.22635466513051,5.410143874942609,"(5.0, 5.5]"
300665329883834368,0.08011292,33.17283,53.97607,7.932168,48.60486,166.6004,-7.992346,44.30239,34.51288,63.6263,0.6825004,0.3819096,14.2,14.105,11.424,0.09500027,2.681,-0.4180394246991481,-0.16589708975571646,Star-forming,7.992346,Star-forming,Other,False,122.27315662715644,5.843308484124321,"(5.5, 6.0]"
300665604761741312,0.06465202,28.85373,79.16861,11.29842,66.28398,302.0594,-24.24237,61.72988,46.56725,115.9089,0.4353048,0.383729,14.307,14.137,10.465,0.1700001,3.672,-0.4159753781171586,-0.3612065439567303,Star-forming,24.24237,Star-forming,Other,False,87.10617001870423,6.5120425574168515,"(6.5, 7.0]"
300667254029182976,0.0792563,26.64145,97.6182,12.13378,34.89052,150.9513,-6.358188,54.55386,41.51113,89.92256,0.7635728,0.5957057,13.65,13.495,10.97,0.1549997,2.525,-0.22496824434180743,-0.11714955044639502,Composite,6.358188,Seyfert,Other,False,96.33720227412458,6.877773214770981,"(6.5, 7.0]"
300667528907089920,0.06914463,12.52935,84.2002,6.627734,37.90817,189.8785,-15.96493,32.17059,23.00072,85.56366,0.3305185,0.4506233,14.223,13.901,10.324,0.3219995,3.577,-0.34618635633208383,-0.48080422688013735,Star-forming,15.96493,Seyfert,Other,False,33.147821128345235,6.619618172199396,"(6.5, 7.0]"
300669727930345472,0.1333251,11.61989,75.52525,8.257575,44.05736,242.1171,-24.24088,42.19727,26.87576,125.6245,0.2637445,0.5188585,14.481,14.063,10.378,0.4180002,3.684999,-0.284951064209212,-0.5788165881665006,Star-forming,24.24088,Seyfert,Other,False,-66.24950046600017,6.429789946973821,"(6.0, 6.5]"
300670277686159360,0.08020487,13.65809,67.65108,5.081095,45.88344,167.4065,-24.20345,35.57194,26.99824,56.78626,0.2976694,0.3392117,15.007,14.868,10.877,0.1389999,3.991,-0.469529176586884,-0.5262658079269713,Star-forming,24.20345,Star-forming,Other,False,93.58837558123787,6.237563848845115,"(6.0, 6.5]"
300672751587321856,0.06287614,15.4572,45.09264,5.500399,39.58074,151.5709,-20.09934,32.42798,22.97217,51.24837,0.3905233,0.3381148,14.893,14.831,11.306,0.06199932,3.525001,-0.4709358188300423,-0.4083530494702843,Star-forming,20.09934,Star-forming,Other,False,24.42909570639684,5.52936417994234,"(5.5, 6.0]"
300673301343135744,0.1277621,11.09141,56.363,6.711371,56.27699,267.8967,-25.42228,38.6576,31.10056,116.3806,0.1970861,0.4344233,14.269,13.902,10.153,0.3669996,3.749001,-0.36208688970360403,-0.7053440043667772,Star-forming,25.42228,Seyfert,Other,False,159.8215918792716,5.918855703400759,"(5.5, 6.0]"
300674125976856576,0.03680692,27.10915,78.10437,9.799683,70.00838,323.2633,-26.08637,72.98557,51.66182,108.3483,0.3872273,0.3351704,13.824,13.695,9.98,0.1290007,3.715,-0.4747343423218519,-0.41203403199017696,Star-forming,26.08637,Star-forming,Other,False,23.674670312682945,6.488414258783245,"(6.0, 6.5]"
300676325000112128,0.06367001,27.02074,172.9844,9.222262,59.54145,270.1227,-19.92267,54.70322,39.47166,117.5956,0.453814,0.4353412,14.103,13.911,10.523,0.1919994,3.388,-0.361170229957354,-0.34312211041458907,Star-forming,19.92267,Seyfert,Other,False,41.997060093817055,7.876647314415601,"(7.5, 8.0]"
300678249145460736,0.0371546,68.83253,57.33928,16.31324,147.4689,732.1072,-50.48171,142.4632,101.7864,215.644,0.4667596,0.2945525,13.661,13.413,9.521,0.2480001,3.892,-0.5308372868590788,-0.3309067410079124,Star-forming,50.48171,Star-forming,Other,False,32.498908978932086,5.948837403254905,"(5.5, 6.0]"
300678798901274624,0.07910439,21.31556,64.11222,12.48891,76.19621,367.6431,-28.2449,61.07221,42.62658,138.4123,0.2797456,0.3764856,13.615,13.356,9.314,0.2589998,4.042,-0.4242516302471792,-0.5532367355797665,Star-forming,28.2449,Star-forming,Other,False,10.694905322701187,6.143761495199546,"(6.0, 6.5]"
300679073779181568,0.05252608,24.48704,70.77788,8.973182,65.85088,257.3629,-17.57192,54.24149,38.19325,95.99925,0.3718559,0.3730112,14.113,13.89,10.318,0.2229996,3.572001,-0.42827812790934966,-0.4296253234487425,Star-forming,17.57192,Star-forming,Other,False,18.78488102345226,6.316447568969761,"(6.0, 6.5]"
300682372314064896,0.08136618,24.42945,61.7584,11.77949,77.33115,354.9441,-33.45014,66.79474,49.54191,113.7861,0.3159069,0.3205748,14.348,14.018,10.04,0.3299999,3.978,-0.4940706200077278,-0.5004408881841235,Star-forming,33.45014,Star-forming,Other,False,69.46811632344732,6.078457482269612,"(6.0, 6.5]"
300685945726855168,0.09255436,15.56774,53.17144,7.358994,56.27959,240.4535,-37.17923,48.12361,32.70259,71.10073,0.2766143,0.2956944,15.189,15.017,11.193,0.1719999,3.824,-0.5291569002697165,-0.5581253721277926,Star-forming,37.17923,Star-forming,Other,False,-13.115368898302592,5.817086674381167,"(5.5, 6.0]"
300686770360576000,0.08097252,37.87999,193.8281,28.3918,31.29603,73.12326,-2.32027,28.07733,23.50158,63.11119,1.210377,0.8630795,13.254,12.992,11.202,0.2620001,1.79,-0.06394919869833193,0.08292066248044076,LINER,2.32027,RG,Other,False,209.61006486250395,8.07527470663868,"(8.0, 8.5]"
300695291575691264,0.06696795,49.01106,82.5975,6.747792,57.40089,213.6567,-17.46992,47.26445,33.8153,69.56985,0.853838,0.3256151,14.473,14.282,11.156,0.191,3.125999,-0.48729546344309943,-0.068624520856656,Star-forming,17.46992,Star-forming,Other,False,33.79951671507207,6.5860663659445,"(6.5, 7.0]"
300695566453598208,0.08512671,42.19922,48.91316,7.046898,43.74771,171.8185,-22.70375,39.36613,33.27276,40.58176,0.964604,0.2361897,14.849,14.487,10.682,0.3619995,3.805,-0.62673904546382,-0.015650941486989395,Star-forming,22.70375,Star-forming,Other,False,222.4849611435217,5.671350815909174,"(5.5, 6.0]"
