specobjid,class,subclass,w1mpro,w2mpro,w3mpro,w1_w2_color,w2_w3_color,fwhm_hbeta,fwhm_oiii,oiii_5007_flux,oiii_5007_flux_err,oiii_5007_eqw,h_beta_flux,h_beta_flux_err,h_beta_eqw,h_alpha_flux,h_alpha_flux_err,h_alpha_eqw,nii_6584_flux,nii_6584_flux_err,nii_6584_eqw,oiii_hbeta_ratio,nii_halpha_ratio
1356735545941714944,GALAXY,STARFORMING,11.741,11.526,7.095,0.2150002,4.431,186.6876,151.8405,704.2949,14.09209,-5.268778,968.8214,13.62801,-6.914922,4344.326,36.43396,-41.25298,1926.079,19.39206,-18.6025,0.7269605,0.4433552
1356735545941714944,GALAXY,STARFORMING,13.45,13.24,9.285,0.21,3.955,186.6876,151.8405,704.2949,14.09209,-5.268778,968.8214,13.62801,-6.914922,4344.326,36.43396,-41.25298,1926.079,19.39206,-18.6025,0.7269605,0.4433552
1631457329717209088,GALAXY,AGN,10.921,10.157,6.815,0.7639999,3.342,334.8323,446.1678,8187.16,54.52469,-63.48921,1325.873,16.7265,-10.32705,5324.914,43.35706,-41.50407,4272.667,32.47322,-31.86321,6.174918,0.8023917
1631521926025340928,GALAXY,STARFORMING,10.249,10.128,6.214,0.1209993,3.914,169.1527,139.3782,59.03924,6.789708,-0.5280903,149.9664,6.254695,-1.136174,648.8548,12.00667,-5.933568,354.0648,10.72542,-3.293238,0.393683,0.5456765
1629340769900849152,GALAXY,AGN,8.852,8.455,4.456,0.3970003,3.999,160.6503,169.1243,869.8339,16.03332,-5.948556,293.9069,9.434753,-1.663717,1650.313,27.08217,-7.136241,1309.402,24.1893,-5.714967,2.959556,0.7934263
2289055998876346368,GALAXY,BROADLINE,10.87,10.959,10.234,-0.08899975,0.7249994,211.3403,230.2329,146.4873,12.44784,-0.9845189,65.13222,10.03918,-0.2899861,182.1016,15.64808,-0.9798015,190.237,16.00034,-1.031137,2.249076,1.044675
1942318698119325696,GALAXY,AGN,11.813,11.105,7.686,0.7080002,3.419,255.1017,303.6896,3823.379,27.58351,-39.42852,811.241,10.16074,-8.279602,3142.346,24.02203,-35.29687,2141.056,16.5736,-23.56699,4.713001,0.681356
2287908939058145280,GALAXY,STARFORMING,10.578,10.377,6.44,0.2010002,3.937,98.41644,99.83955,560.5691,12.78713,-3.676609,1035.339,14.07207,-6.797709,4496.923,38.27449,-34.6206,1445.838,17.76845,-11.31387,0.5414356,0.3215172
783690693653587968,GALAXY,AGN,11.018,11.082,8.965,-0.06400013,2.117,217.1894,273.9355,131.3573,7.395684,-1.089274,99.25674,5.881478,-0.5638213,381.3207,9.616488,-2.923902,733.5363,12.011,-5.129731,1.323409,1.923673
2497393666834851840,GALAXY,STARFORMING,11.022,10.747,6.712,0.2750006,4.035,265.1602,378.6179,106.7201,6.314855,-1.326977,451.0143,7.381761,-5.66802,3397.34,25.90174,-33.50193,2429.063,18.64248,-23.1567,0.2366225,0.7149897
2501900289833986048,GALAXY,BROADLINE,10.501,10.448,7.194,0.05300045,3.254,247.1516,298.1896,103.2692,8.554826,-0.8764853,71.25346,6.740085,-0.3618018,260.2286,11.23941,-1.915886,366.5516,13.13887,-2.622689,1.449322,1.408575
2497399164392990720,GALAXY,BROADLINE,11.582,11.641,10.971,-0.05900002,0.6700001,399.7206,371.0021,67.58727,6.721762,-0.7153244,42.9437,6.314975,-0.3382213,155.4984,9.49922,-1.654093,206.7797,9.252748,-2.088383,1.573858,1.329787
2497307630049978368,GALAXY,AGN,12.152,12.111,10.075,0.04100037,2.036,220.3735,252.8515,227.045,6.494497,-2.92109,101.6601,4.805013,-0.8371931,382.3579,7.824757,-4.859671,382.7119,7.921231,-4.732472,2.233374,1.000926
2497360406608111616,GALAXY,,12.317,12.137,9.771,0.1800003,2.366,239.1304,320.9193,356.1149,7.091867,-5.317127,35.22143,3.788932,-0.1107875,187.7365,6.19093,-2.781394,300.0123,6.961119,-4.282677,10.11074,1.59805
2498497851387045888,GALAXY,STARFORMING,12.26,12.101,8.287,0.1590004,3.814,206.2047,232.5652,576.6367,12.23001,-4.970731,751.2755,11.64649,-6.165346,2943.388,27.18129,-28.84745,1401.705,16.44083,-13.81439,0.7675436,0.4762217
3089470240682174464,GALAXY,STARBURST,11.211,10.874,6.4,0.3370008,4.474,272.9495,275.7731,697.5121,12.93939,-5.107692,1368.104,14.90736,-9.711856,7515.619,49.80277,-56.88865,4053.742,27.32468,-30.54788,0.5098385,0.5393757
3087382267446716416,GALAXY,,12.031,12.135,11.051,-0.1040001,1.084001,343.8737,391.0762,63.36956,7.235195,-0.7444914,39.62777,5.998344,-0.456916,81.65417,8.147587,-0.8157397,78.99485,8.698913,-0.8192493,1.59912,0.967432
3087346808196720640,GALAXY,BROADLINE,11.404,11.467,10.386,-0.06299973,1.081,458.3931,483.1617,86.70879,7.558463,-0.9612759,52.2738,6.995248,-0.5323502,170.908,11.26226,-1.737294,269.4178,11.18104,-2.399379,1.658743,1.576391
3088402889551407104,GALAXY,STARBURST,10.322,9.987,5.87,0.3349991,4.117001,226.121,285.7339,2322.263,32.86066,-9.166885,2452.829,29.62302,-8.87216,11302.42,91.37082,-42.90516,6562.333,54.51602,-24.87799,0.9467694,0.5806131
2823862859367213056,GALAXY,BROADLINE,10.941,10.959,8.978,-0.01799965,1.981,244.6275,343.0835,175.1025,13.25035,-1.086943,61.13279,9.150318,-0.1333675,238.3244,16.54949,-1.284899,237.5007,18.85275,-1.191157,2.864297,0.9965434
340022899698067456,GALAXY,STARFORMING,11.009,10.883,7.397,0.1259995,3.486001,375.664,426.7946,638.9077,14.49786,-4.142563,1519.601,17.74848,-9.316946,6541.773,44.78582,-41.42977,3709.226,28.83434,-22.95228,0.4204443,0.5670062
338991287174719488,GALAXY,STARFORMING,11.693,11.638,8.402,0.05500031,3.235999,275.23,301.8552,324.1389,8.940432,-3.13004,589.4449,9.630146,-5.363711,2299.229,20.39949,-21.50537,1348.496,14.53949,-12.31617,0.5499052,0.5864994
586676353860921344,GALAXY,AGN,10.452,10.446,8.04,0.005999565,2.406,105.0043,90.09019,6729.555,54.59995,-26.74796,928.8184,15.54624,-3.324387,3834.808,39.84819,-15.88593,2136.215,26.24652,-9.052813,7.245286,0.5570592
585552927217707008,GALAXY,STARFORMING,11.152,11.096,7.308,0.05600071,3.788,74.95434,100.5078,44.83813,2.710754,-0.6825883,130.6656,3.439424,-2.977038,419.5094,6.105363,-9.593039,158.0713,3.517644,-3.479275,0.3431518,0.3768003
582228824259848192,GALAXY,STARBURST,10.573,10.263,5.756,0.3100004,4.506999,201.4292,254.5274,1035.059,13.7164,-7.011288,4447.57,28.70271,-25.14093,19804.22,108.0324,-127.2337,11327.55,50.56566,-68.31948,0.2327246,0.5719764
585627144252581888,GALAXY,STARFORMING,11.903,11.847,8.182,0.05599976,3.665,114.5975,98.72031,87.40623,3.046349,-1.906202,200.7558,3.377355,-3.950446,758.567,6.488899,-16.35881,234.8429,3.697485,-4.948078,0.4353859,0.3095876
582153507713345536,GALAXY,STARFORMING BROADLINE,10.286,10.329,8.237,-0.04300022,2.092,499.5543,499.1277,81.97357,9.683243,-0.6195915,194.9846,10.71062,-1.409152,684.9479,16.13399,-4.192029,354.9236,14.03726,-2.196594,0.4204105,0.518176
586662884843481088,GALAXY,AGN BROADLINE,11.129,11.205,10.418,-0.07600021,0.7869997,254.3568,298.0916,108.7206,9.814807,-0.907303,85.28259,8.776263,-0.5413473,179.7516,12.23596,-1.083356,155.4072,12.26484,-0.9237304,1.274828,0.8645662
582208758172641280,GALAXY,STARFORMING,12.285,12.283,9.475,0.001999855,2.808,116.2939,127.9704,49.95271,3.959733,-0.6540853,169.2189,4.161956,-1.996631,682.2465,7.532054,-8.903775,279.9547,5.6551,-3.680707,0.2951958,0.4103425
585575742083983360,GALAXY,STARFORMING,13.765,13.839,11.546,-0.0739994,2.293,114.5669,97.87043,135.2468,3.800498,-2.347444,76.35136,2.820821,-1.232052,251.8301,3.637156,-6.353887,53.95197,2.469164,-1.472551,1.771374,0.2142396
585575742083983360,GALAXY,STARFORMING,14.058,13.98,11.626,0.07800007,2.353999,114.5669,97.87043,135.2468,3.800498,-2.347444,76.35136,2.820821,-1.232052,251.8301,3.637156,-6.353887,53.95197,2.469164,-1.472551,1.771374,0.2142396
